date,value
7/7/2017 10:03,2206795
7/7/2017 10:03,2389556
7/7/2017 10:03,2481092
7/7/2017 10:03,2724745
7/7/2017 10:03,2875556
7/7/2017 10:03,3251330
7/7/2017 10:03,3253440
7/7/2017 10:03,3253466
7/7/2017 10:03,3253474
7/7/2017 10:03,3372526
7/7/2017 10:03,3372539
7/7/2017 10:03,3372399
7/7/2017 10:03,3372287
7/7/2017 10:03,3372301
7/7/2017 10:03,4577866
7/7/2017 10:03,6083553
7/7/2017 10:03,6082786
7/7/2017 10:03,6010532
7/7/2017 10:03,6165461
7/7/2017 10:03,7075242
7/7/2017 10:03,7093658
7/7/2017 10:03,12263228
7/7/2017 10:03,32090678
7/7/2017 10:03,63792707
7/7/2017 10:03,63793656
7/7/2017 10:03,91439747
7/7/2017 10:03,64021000
7/7/2017 10:03,16559
7/7/2017 10:03,117433159
7/7/2017 10:03,532
7/7/2017 10:03,50250
7/7/2017 10:03,30799
7/7/2017 10:03,53359
7/7/2017 10:03,31404
7/7/2017 10:03,97381958
7/7/2017 10:03,50244
7/7/2017 10:03,150
7/7/2017 10:03,48018
7/7/2017 10:03,61152
7/7/2017 10:03,81515
7/7/2017 10:03,4149182
7/7/2017 10:03,44801
7/7/2017 10:03,31032
7/7/2017 10:03,63077
7/7/2017 10:03,55166
7/7/2017 10:03,23541
7/7/2017 10:03,55436
7/7/2017 10:03,77111760
7/7/2017 10:03,49248
7/7/2017 10:03,31007
7/7/2017 10:03,222
7/7/2017 10:03,23960
7/7/2017 10:03,49108
7/7/2017 10:03,48451
7/7/2017 10:03,61268
7/7/2017 10:03,62282
7/7/2017 10:03,284
7/7/2017 10:03,350
7/7/2017 10:03,331
7/7/2017 10:03,1254
7/7/2017 10:03,126604
7/7/2017 10:03,213
7/7/2017 10:03,50618
7/7/2017 10:03,317
7/7/2017 10:03,73031
7/7/2017 10:03,157
7/7/2017 10:03,217
7/7/2017 10:03,222
7/7/2017 10:03,256
7/7/2017 10:03,252
7/7/2017 10:03,199
7/7/2017 10:03,45246
7/7/2017 10:03,192
7/7/2017 10:03,169
7/7/2017 10:03,49923
7/7/2017 10:03,73462
7/7/2017 10:03,50916
7/7/2017 10:03,85
7/7/2017 10:03,61655
7/7/2017 10:03,215
7/7/2017 10:03,210
7/7/2017 10:03,163
7/7/2017 10:03,81919
7/7/2017 10:03,3
7/7/2017 10:03,40
7/7/2017 10:03,39
7/7/2017 10:03,128448
7/7/2017 10:03,229
7/7/2017 10:03,55891
7/7/2017 10:03,51
7/7/2017 10:03,78
7/7/2017 10:03,221
7/7/2017 10:03,37
7/7/2017 10:03,54
7/7/2017 10:03,120
7/7/2017 10:03,61563
7/7/2017 10:03,215
7/7/2017 10:03,262
7/7/2017 10:03,62
7/7/2017 10:03,49245
7/7/2017 10:03,192
7/7/2017 10:03,1256
7/7/2017 10:03,6
7/7/2017 10:03,21
7/7/2017 10:03,337
7/7/2017 10:03,66912
7/7/2017 10:03,31
7/7/2017 10:03,1
7/7/2017 10:03,4
7/7/2017 10:03,231
7/7/2017 10:03,198
7/7/2017 10:03,3
7/7/2017 10:03,4
7/7/2017 10:03,341588
7/7/2017 10:03,1482155
7/7/2017 10:03,1564991
7/7/2017 10:03,1565975
7/7/2017 10:03,5644552
7/7/2017 10:03,6513192
7/7/2017 10:03,6039312
7/7/2017 10:03,11783789
7/7/2017 10:03,15543934
7/7/2017 10:03,63885652
7/7/2017 10:03,63780625
7/7/2017 10:03,90018558
7/7/2017 10:03,90243475
7/7/2017 10:03,94518941
7/7/2017 10:03,119872156
7/7/2017 10:03,90233
7/7/2017 10:03,30849
7/7/2017 10:03,30622
7/7/2017 10:03,23724
7/7/2017 10:03,48331
7/7/2017 10:03,30512
7/7/2017 10:03,48420
7/7/2017 10:03,109481
7/7/2017 10:03,48493
7/7/2017 10:03,57717
7/7/2017 10:03,30744
7/7/2017 10:03,180
7/7/2017 10:03,104614344
7/7/2017 10:03,110075
7/7/2017 10:03,48816
7/7/2017 10:03,61322
7/7/2017 10:03,164
7/7/2017 10:03,90703
7/7/2017 10:03,43345
7/7/2017 10:03,98
7/7/2017 10:03,48692
7/7/2017 10:03,216
7/7/2017 10:03,149
7/7/2017 10:03,30890
7/7/2017 10:03,58160
7/7/2017 10:03,99
7/7/2017 10:03,31022
7/7/2017 10:03,31091
7/7/2017 10:03,49
7/7/2017 10:03,38
7/7/2017 10:03,64
7/7/2017 10:03,31245
7/7/2017 10:03,100
7/7/2017 10:03,4
7/7/2017 10:03,160
7/7/2017 10:03,140110
7/7/2017 10:03,328
7/7/2017 10:03,209
7/7/2017 10:03,3
7/7/2017 10:03,1
7/7/2017 10:03,238
7/7/2017 10:03,439584
7/7/2017 10:03,440213
7/7/2017 10:03,440889
7/7/2017 10:03,116
7/7/2017 10:03,513244
7/7/2017 10:03,522851
7/7/2017 10:03,431487
7/7/2017 10:03,550810
7/7/2017 10:03,550835
7/7/2017 10:03,1140977
7/7/2017 10:03,1211621
7/7/2017 10:03,1128152
7/7/2017 10:03,1963711
7/7/2017 10:03,1964242
7/7/2017 10:03,63801983
7/7/2017 10:03,106407463
7/7/2017 10:03,30569
7/7/2017 10:03,23736
7/7/2017 10:03,359
7/7/2017 10:03,32071
7/7/2017 10:03,51
7/7/2017 10:03,57
7/7/2017 10:03,49
7/7/2017 10:03,31050
7/7/2017 10:03,376
7/7/2017 10:03,436
7/7/2017 10:03,80
7/7/2017 10:03,172
7/7/2017 10:03,4
7/7/2017 10:03,4
7/7/2017 10:03,1
7/7/2017 10:03,42639
7/7/2017 10:03,3
7/7/2017 10:03,3
7/7/2017 10:03,266363
7/7/2017 10:03,4
7/7/2017 10:03,1
7/7/2017 10:03,4
7/7/2017 10:03,4
7/7/2017 10:03,3
7/7/2017 10:03,3
7/7/2017 10:03,667869
7/7/2017 10:03,3
7/7/2017 10:03,3
7/7/2017 10:03,4
7/7/2017 10:03,3
7/7/2017 10:03,92510
7/7/2017 10:03,92577
7/7/2017 10:03,20095
7/7/2017 10:03,108497
7/7/2017 10:03,3
7/7/2017 10:03,13018
7/7/2017 10:03,1
7/7/2017 10:03,2
7/7/2017 10:03,3
7/7/2017 10:03,342
7/7/2017 10:03,345514
7/7/2017 10:03,811964
7/7/2017 10:03,812324
7/7/2017 10:03,40216983
7/7/2017 10:03,117167338
7/7/2017 10:03,117089524
7/7/2017 10:03,61380
7/7/2017 10:03,30592
7/7/2017 10:03,23782
7/7/2017 10:03,60959
7/7/2017 10:03,30997
7/7/2017 10:03,99986
7/7/2017 10:03,109600
7/7/2017 10:03,62
7/7/2017 10:03,30
7/7/2017 10:03,64
7/7/2017 10:03,53
7/7/2017 10:03,133
7/7/2017 10:03,52
7/7/2017 10:03,95132
7/7/2017 10:03,95408
7/7/2017 10:03,147406
7/7/2017 10:03,146
7/7/2017 10:03,32576
7/7/2017 10:03,38376
7/7/2017 10:03,65
7/7/2017 10:03,75
7/7/2017 10:03,70
7/7/2017 10:03,432
7/7/2017 10:03,6054
7/7/2017 10:03,363380
7/7/2017 10:03,363229
7/7/2017 10:03,740529
7/7/2017 10:03,856325
7/7/2017 10:03,3012659
7/7/2017 10:03,6357335
7/7/2017 10:03,5872334
7/7/2017 10:03,6278694
7/7/2017 10:03,62180209
7/7/2017 10:03,116397128
7/7/2017 10:03,73097759
7/7/2017 10:03,147400
7/7/2017 10:03,30753
7/7/2017 10:03,31457
7/7/2017 10:03,23672
7/7/2017 10:03,30582
7/7/2017 10:03,23552
7/7/2017 10:03,273
7/7/2017 10:03,87726993
7/7/2017 10:03,89801602
7/7/2017 10:03,510
7/7/2017 10:03,30976
7/7/2017 10:03,94906449
7/7/2017 10:03,275
7/7/2017 10:03,242
7/7/2017 10:03,254
7/7/2017 10:03,323
7/7/2017 10:03,31167
7/7/2017 10:03,187
7/7/2017 10:03,240
7/7/2017 10:03,251
7/7/2017 10:03,3
7/7/2017 10:03,90
7/7/2017 10:03,196
7/7/2017 10:03,24070
7/7/2017 10:03,73
7/7/2017 10:03,9111338
7/7/2017 10:03,61180
7/7/2017 10:03,75
7/7/2017 10:03,74
7/7/2017 10:03,91
7/7/2017 10:03,24163
7/7/2017 10:03,246
7/7/2017 10:03,58
7/7/2017 10:03,30989
7/7/2017 10:03,156
7/7/2017 10:03,89692423
7/7/2017 10:03,65
7/7/2017 10:03,137
7/7/2017 10:03,210
7/7/2017 10:03,41110
7/7/2017 10:03,19322
7/7/2017 10:03,1019596
7/7/2017 10:03,1322945
7/7/2017 10:03,3351437
7/7/2017 10:03,5119684
7/7/2017 10:03,5147677
7/7/2017 10:03,61349351
7/7/2017 10:03,61743732
7/7/2017 10:03,116758843
7/7/2017 10:03,113140110
7/7/2017 10:03,30294
7/7/2017 10:03,59974
7/7/2017 10:03,61450
7/7/2017 10:03,60969
7/7/2017 10:03,81580462
7/7/2017 10:03,48104
7/7/2017 10:03,50258
7/7/2017 10:03,234
7/7/2017 10:03,236
7/7/2017 10:03,30585
7/7/2017 10:03,47937
7/7/2017 10:03,24146
7/7/2017 10:03,30677
7/7/2017 10:03,210
7/7/2017 10:03,245
7/7/2017 10:03,221
7/7/2017 10:03,172
7/7/2017 10:03,18
7/7/2017 10:03,31006
7/7/2017 10:03,217
7/7/2017 10:03,33
7/7/2017 10:03,31084
7/7/2017 10:03,52
7/7/2017 10:03,154
7/7/2017 10:03,48440
7/7/2017 10:03,60657
7/7/2017 10:03,60432
7/7/2017 10:03,184
7/7/2017 10:03,259
7/7/2017 10:03,265
7/7/2017 10:03,185
7/7/2017 10:03,76
7/7/2017 10:03,48350
7/7/2017 10:03,54
7/7/2017 10:03,70
7/7/2017 10:03,50630
7/7/2017 10:03,66
7/7/2017 10:03,152
7/7/2017 10:03,224
7/7/2017 10:03,175239
7/7/2017 10:03,178
7/7/2017 10:03,199
7/7/2017 10:03,26597
7/7/2017 10:03,1327688
7/7/2017 10:03,1333699
7/7/2017 10:03,5367164
7/7/2017 10:03,5610026
7/7/2017 10:03,5603917
7/7/2017 10:03,5165315
7/7/2017 10:03,5148663
7/7/2017 10:03,5165604
7/7/2017 10:03,5654374
7/7/2017 10:03,63771762
7/7/2017 10:03,30632
7/7/2017 10:03,47810
7/7/2017 10:03,30587
7/7/2017 10:03,53542
7/7/2017 10:03,81578
7/7/2017 10:03,262
7/7/2017 10:03,60967
7/7/2017 10:03,61439
7/7/2017 10:03,54224
7/7/2017 10:03,31205
7/7/2017 10:03,83
7/7/2017 10:03,24020
7/7/2017 10:03,252
7/7/2017 10:03,74
7/7/2017 10:03,31994
7/7/2017 10:03,25334
7/7/2017 10:03,74
7/7/2017 10:03,72
7/7/2017 10:03,31381
7/7/2017 10:03,74
7/7/2017 10:03,107
7/7/2017 10:03,4
7/7/2017 10:03,184
7/7/2017 10:03,179
7/7/2017 10:03,2859972
7/7/2017 10:03,2860289
7/7/2017 10:03,5335990
7/7/2017 10:03,46283
7/7/2017 10:03,30514
7/7/2017 10:03,31656
7/7/2017 10:03,32118
7/7/2017 10:03,110
7/7/2017 10:03,19
7/7/2017 10:03,31
7/7/2017 10:03,46983
7/7/2017 10:03,172
7/7/2017 10:03,56
7/7/2017 10:03,9589
7/7/2017 10:03,99
7/7/2017 10:03,39903
7/7/2017 10:03,30901
7/7/2017 10:03,74
7/7/2017 10:03,150
7/7/2017 10:03,16524
7/7/2017 10:03,30572
7/7/2017 10:03,31199
7/7/2017 10:03,78
7/7/2017 10:03,386
7/7/2017 10:03,23
7/7/2017 10:03,292
7/7/2017 10:03,234
7/7/2017 10:03,54
7/7/2017 10:03,118
7/7/2017 10:03,74
7/7/2017 10:03,176
7/7/2017 10:03,53805
7/7/2017 10:03,78
7/7/2017 10:03,80
7/7/2017 10:03,155
7/7/2017 10:03,2
7/7/2017 10:03,84210
7/7/2017 10:03,3
7/7/2017 10:03,1
7/7/2017 10:03,50030
7/7/2017 10:03,30849
7/7/2017 10:03,181
7/7/2017 10:03,161
7/7/2017 10:03,218
7/7/2017 10:03,276
7/7/2017 10:03,2973
7/7/2017 10:03,135
7/7/2017 10:03,179
7/7/2017 10:03,63
7/7/2017 10:03,175
7/7/2017 10:03,254
7/7/2017 10:03,45
7/7/2017 10:03,228
7/7/2017 10:03,39
7/7/2017 10:03,68
7/7/2017 10:03,50402
7/7/2017 10:03,74
7/7/2017 10:03,138
7/7/2017 10:03,2
7/7/2017 10:03,3
7/7/2017 10:03,2
7/7/2017 10:03,1304027
7/7/2017 10:03,197
7/7/2017 10:03,81
7/7/2017 10:03,161189
7/7/2017 10:03,64
7/7/2017 10:03,116
7/7/2017 10:03,173
7/7/2017 10:03,3
7/7/2017 10:03,166
7/7/2017 10:03,1320166
7/7/2017 10:03,63788555
7/7/2017 10:03,210
7/7/2017 10:03,277
7/7/2017 10:03,84
7/7/2017 10:03,90
7/7/2017 10:03,166
7/7/2017 10:03,19774
7/7/2017 10:03,173
7/7/2017 10:03,63771895
7/7/2017 10:03,85
7/7/2017 10:03,85
7/7/2017 10:03,85
7/7/2017 10:03,76539
7/7/2017 10:03,21635
7/7/2017 10:03,3441876
7/7/2017 10:03,5332057
7/7/2017 10:03,6159001
7/7/2017 10:03,6156057
7/7/2017 10:03,31403
7/7/2017 10:03,30703
7/7/2017 10:03,23608
7/7/2017 10:03,198
7/7/2017 10:03,24218
7/7/2017 10:03,315
7/7/2017 10:03,84032
7/7/2017 10:03,572
7/7/2017 10:03,590
7/7/2017 10:03,15651
7/7/2017 10:03,30
7/7/2017 10:03,23088
7/7/2017 10:03,100
7/7/2017 10:03,107
7/7/2017 10:03,4454097
7/7/2017 10:03,2552
7/7/2017 10:03,91
7/7/2017 10:03,3
7/7/2017 10:03,4
7/7/2017 10:03,45
7/7/2017 10:03,86032
7/7/2017 10:03,62623
7/7/2017 10:03,38
7/7/2017 10:03,122
7/7/2017 10:03,148
7/7/2017 10:03,16510
7/7/2017 10:03,36
7/7/2017 10:03,79
7/7/2017 10:03,382
7/7/2017 10:03,323
7/7/2017 10:03,163
7/7/2017 10:03,81
7/7/2017 10:03,99
7/7/2017 10:03,105
7/7/2017 10:03,59
7/7/2017 10:03,31
7/7/2017 10:03,339
7/7/2017 10:03,68
7/7/2017 10:03,344
7/7/2017 10:03,2039008
7/7/2017 10:03,119802833
7/7/2017 10:03,80436
7/7/2017 10:03,54274
7/7/2017 10:03,85752
7/7/2017 10:03,79382369
7/7/2017 10:03,53718
7/7/2017 10:03,86228
7/7/2017 10:03,80921
7/7/2017 10:03,220
7/7/2017 10:03,61107
7/7/2017 10:03,170
7/7/2017 10:03,118399729
7/7/2017 10:03,37123
7/7/2017 10:03,116787
7/7/2017 10:03,191
7/7/2017 10:03,98
7/7/2017 10:03,37628
7/7/2017 10:03,117220
7/7/2017 10:03,3
7/7/2017 10:03,38007
7/7/2017 10:03,49
7/7/2017 10:03,53767819
7/7/2017 10:03,26339
7/7/2017 10:03,16197
7/7/2017 10:03,89390
7/7/2017 10:03,31363
7/7/2017 10:03,30785
7/7/2017 10:03,249
7/7/2017 10:03,18296413
7/7/2017 10:03,89947
7/7/2017 10:03,16329995
7/7/2017 10:03,55603030
7/7/2017 10:03,61316034
7/7/2017 10:03,499
7/7/2017 10:03,30734
7/7/2017 10:03,48972
7/7/2017 10:03,30401
7/7/2017 10:03,248
7/7/2017 10:03,179
7/7/2017 10:03,225
7/7/2017 10:03,68329
7/7/2017 10:03,154
7/7/2017 10:03,49487
7/7/2017 10:03,220
7/7/2017 10:03,77261923
7/7/2017 10:03,3021514
7/7/2017 10:03,30780
7/7/2017 10:03,945
7/7/2017 10:03,72
7/7/2017 10:03,334
7/7/2017 10:03,5568000
7/7/2017 10:03,5659433
7/7/2017 10:03,20710400
7/7/2017 10:03,61793103
7/7/2017 10:03,116039267
7/7/2017 10:03,30517
7/7/2017 10:03,30338
7/7/2017 10:03,27129161
7/7/2017 10:03,61205
7/7/2017 10:03,216
7/7/2017 10:03,30890
7/7/2017 10:03,3015561
7/7/2017 10:03,52
7/7/2017 10:03,390
7/7/2017 10:03,207
7/7/2017 10:03,179
7/7/2017 10:03,30725
7/7/2017 10:03,331
7/7/2017 10:03,102140
7/7/2017 10:03,257241
7/7/2017 10:03,130
7/7/2017 10:03,94
7/7/2017 10:03,327
7/7/2017 10:03,5206262
7/7/2017 10:03,50345400
7/7/2017 10:03,119068687
7/7/2017 10:03,119068702
7/7/2017 10:03,119069077
7/7/2017 10:03,119068868
7/7/2017 10:03,119027017
7/7/2017 10:03,117017024
7/7/2017 10:03,113814350
7/7/2017 10:03,1159030
7/7/2017 10:03,134290
7/7/2017 10:03,241
7/7/2017 10:03,117241
7/7/2017 10:03,30490
7/7/2017 10:03,109502
7/7/2017 10:03,171
7/7/2017 10:03,91404
7/7/2017 10:03,219
7/7/2017 10:03,91811
7/7/2017 10:03,227
7/7/2017 10:03,175
7/7/2017 10:03,180
7/7/2017 10:03,148
7/7/2017 10:03,153
7/7/2017 10:03,216
7/7/2017 10:03,260
7/7/2017 10:03,31006
7/7/2017 10:03,180
7/7/2017 10:03,107322
7/7/2017 10:03,117631
7/7/2017 10:03,185
7/7/2017 10:03,1159543
7/7/2017 10:03,97
7/7/2017 10:03,669
7/7/2017 10:03,46
7/7/2017 10:03,25
7/7/2017 10:03,109869
7/7/2017 10:03,85
7/7/2017 10:03,134715
7/7/2017 10:03,210
7/7/2017 10:03,14
7/7/2017 10:03,290
7/7/2017 10:03,159
7/7/2017 10:03,42
7/7/2017 10:03,203
7/7/2017 10:03,20
7/7/2017 10:03,244
7/7/2017 10:03,215
7/7/2017 10:03,3
7/7/2017 10:03,232
7/7/2017 10:03,3
7/7/2017 10:03,3
7/7/2017 10:03,3
7/7/2017 10:03,3
7/7/2017 10:03,38984
7/7/2017 10:03,3
7/7/2017 10:03,3830
7/7/2017 10:03,3
7/7/2017 10:03,999719
7/7/2017 10:03,4422953
7/7/2017 10:03,4423783
7/7/2017 10:03,4756578
7/7/2017 10:03,4761080
7/7/2017 10:03,6003991
7/7/2017 10:03,6004138
7/7/2017 10:03,13917013
7/7/2017 10:03,63972
7/7/2017 10:03,23710
7/7/2017 10:03,584
7/7/2017 10:03,30332
7/7/2017 10:03,23621
7/7/2017 10:03,1020
7/7/2017 10:03,221
7/7/2017 10:03,224
7/7/2017 10:03,287425
7/7/2017 10:03,30765
7/7/2017 10:03,24140
7/7/2017 10:03,81
7/7/2017 10:03,30
7/7/2017 10:03,24117
7/7/2017 10:03,58
7/7/2017 10:03,190
7/7/2017 10:03,38
7/7/2017 10:03,299
7/7/2017 10:03,63
7/7/2017 10:03,24
7/7/2017 10:03,23546
7/7/2017 10:03,48256
7/7/2017 10:03,2989144
7/7/2017 10:03,30
7/7/2017 10:03,48695
7/7/2017 10:03,723856
7/7/2017 10:03,124282
7/7/2017 10:03,35563
7/7/2017 10:03,36854
7/7/2017 10:03,36876
7/7/2017 10:03,37178
7/7/2017 10:03,2927546
7/7/2017 10:03,4035440
7/7/2017 10:03,5460983
7/7/2017 10:03,5184076
7/7/2017 10:03,5536310
7/7/2017 10:03,6551272
7/7/2017 10:03,9080589
7/7/2017 10:03,9080759
7/7/2017 10:03,8974580
7/7/2017 10:03,11150685
7/7/2017 10:03,12316357
7/7/2017 10:03,12354240
7/7/2017 10:03,12425176
7/7/2017 10:03,12192794
7/7/2017 10:03,12564915
7/7/2017 10:03,12795412
7/7/2017 10:03,13002059
7/7/2017 10:03,13558794
7/7/2017 10:03,14486542
7/7/2017 10:03,23450
7/7/2017 10:03,24820
7/7/2017 10:03,61184834
7/7/2017 10:03,50060
7/7/2017 10:03,317055
7/7/2017 10:03,241
7/7/2017 10:03,56212
7/7/2017 10:03,46752
7/7/2017 10:03,585483
7/7/2017 10:03,23369
7/7/2017 10:03,63343110
7/7/2017 10:03,25104
7/7/2017 10:03,77147970
7/7/2017 10:03,190
7/7/2017 10:03,284
7/7/2017 10:03,49060
7/7/2017 10:03,56683
7/7/2017 10:03,47324
7/7/2017 10:03,317511
7/7/2017 10:03,25236
7/7/2017 10:03,96191785
7/7/2017 10:03,175
7/7/2017 10:03,307
7/7/2017 10:03,47317
7/7/2017 10:03,24000
7/7/2017 10:03,585886
7/7/2017 10:03,74862
7/7/2017 10:03,526
7/7/2017 10:03,48294
7/7/2017 10:03,194
7/7/2017 10:03,50472
7/7/2017 10:03,2996578
7/7/2017 10:03,47795
7/7/2017 10:03,2995125
7/7/2017 10:03,47678
7/7/2017 10:03,87170
7/7/2017 10:03,468229
7/7/2017 10:03,468229
7/7/2017 10:03,468241
7/7/2017 10:03,551580
7/7/2017 10:03,552269
7/7/2017 10:03,552923
7/7/2017 10:03,170826
7/7/2017 10:03,1100659
7/7/2017 10:03,1778211
7/7/2017 10:03,6322548
7/7/2017 10:03,6322709
7/7/2017 10:03,10009235
7/7/2017 10:03,10364529
7/7/2017 10:03,46036100
7/7/2017 10:03,66404
7/7/2017 10:03,48231
7/7/2017 10:03,23183
7/7/2017 10:03,29341
7/7/2017 10:03,65916
7/7/2017 10:03,24648
7/7/2017 10:03,44329
7/7/2017 10:03,23932
7/7/2017 10:03,167
7/7/2017 10:03,24631134
7/7/2017 10:03,23562
7/7/2017 10:03,40852
7/7/2017 10:03,24228
7/7/2017 10:03,47138
7/7/2017 10:03,100877
7/7/2017 10:03,46494
7/7/2017 10:03,230
7/7/2017 10:03,375
7/7/2017 10:03,188
7/7/2017 10:03,198
7/7/2017 10:03,290
7/7/2017 10:03,55590
7/7/2017 10:03,56488
7/7/2017 10:03,41307
7/7/2017 10:03,24365
7/7/2017 10:03,989
7/7/2017 10:03,1270
7/7/2017 10:03,1592
7/7/2017 10:03,80862
7/7/2017 10:03,29775
7/7/2017 10:03,223
7/7/2017 10:03,248
7/7/2017 10:03,190
7/7/2017 10:03,46969
7/7/2017 10:03,24455
7/7/2017 10:03,55
7/7/2017 10:03,3
7/7/2017 10:03,64316
7/7/2017 10:03,82
7/7/2017 10:03,63
7/7/2017 10:03,433157
7/7/2017 10:03,433173
7/7/2017 10:03,468315
7/7/2017 10:03,467982
7/7/2017 10:03,469413
7/7/2017 10:03,469332
7/7/2017 10:03,1867646
7/7/2017 10:03,118261910
7/7/2017 10:03,80574562
7/7/2017 10:03,2114825
7/7/2017 10:03,394
7/7/2017 10:03,23714
7/7/2017 10:03,9821354
7/7/2017 10:03,311
7/7/2017 10:03,32
7/7/2017 10:03,26
7/7/2017 10:03,134496
7/7/2017 10:03,2999524
7/7/2017 10:03,31972
7/7/2017 10:03,27147
7/7/2017 10:03,63
7/7/2017 10:03,89
7/7/2017 10:03,84313
7/7/2017 10:03,90
7/7/2017 10:03,368
7/7/2017 10:03,339
7/7/2017 10:03,420
7/7/2017 10:03,5526208
7/7/2017 10:03,63190860
7/7/2017 10:03,98498784
7/7/2017 10:03,23555
7/7/2017 10:03,48628
7/7/2017 10:03,168
7/7/2017 10:03,49124
7/7/2017 10:03,23958
7/7/2017 10:03,243127
7/7/2017 10:03,206472
7/7/2017 10:03,94387
7/7/2017 10:03,67
7/7/2017 10:03,100
7/7/2017 10:03,128
7/7/2017 10:03,1156655
7/7/2017 10:03,15366049
7/7/2017 10:03,48168
7/7/2017 10:03,294
7/7/2017 10:03,251
7/7/2017 10:03,48645
7/7/2017 10:03,73
7/7/2017 10:03,68
7/7/2017 10:03,90
7/7/2017 10:03,122
7/7/2017 10:03,145
7/7/2017 10:03,245226
7/7/2017 10:03,61984881
7/7/2017 10:03,23566
7/7/2017 10:03,48049
7/7/2017 10:03,562
7/7/2017 10:03,198311
7/7/2017 10:03,247
7/7/2017 10:03,198767
7/7/2017 10:03,294
7/7/2017 10:03,341
7/7/2017 10:03,24162
7/7/2017 10:03,242
7/7/2017 10:03,48439
7/7/2017 10:03,34926
7/7/2017 10:03,101
7/7/2017 10:03,259
7/7/2017 10:03,1162
7/7/2017 10:03,166
7/7/2017 10:03,168
7/7/2017 10:03,543404
7/7/2017 10:03,546267
7/7/2017 10:03,540007
7/7/2017 10:03,45306
7/7/2017 10:03,801017
7/7/2017 10:03,881823
7/7/2017 10:03,882012
7/7/2017 10:03,1163378
7/7/2017 10:03,3217340
7/7/2017 10:03,5771366
7/7/2017 10:03,5864420
7/7/2017 10:03,19258265
7/7/2017 10:03,84835957
7/7/2017 10:03,16744
7/7/2017 10:03,23599
7/7/2017 10:03,179514
7/7/2017 10:03,37093
7/7/2017 10:03,231
7/7/2017 10:03,70362
7/7/2017 10:03,242
7/7/2017 10:03,23824
7/7/2017 10:03,240
7/7/2017 10:03,179939
7/7/2017 10:03,109
7/7/2017 10:03,24002
7/7/2017 10:03,131
7/7/2017 10:03,259
7/7/2017 10:03,144
7/7/2017 10:03,251
7/7/2017 10:03,247
7/7/2017 10:03,24235
7/7/2017 10:03,247
7/7/2017 10:03,70962
7/7/2017 10:03,37475
7/7/2017 10:03,24631
7/7/2017 10:03,106058
7/7/2017 10:03,62738
7/7/2017 10:03,14243
7/7/2017 10:03,33055
7/7/2017 10:03,174438
7/7/2017 10:03,500141
7/7/2017 10:03,501218
7/7/2017 10:03,584681
7/7/2017 10:03,585746
7/7/2017 10:03,586140
7/7/2017 10:03,591416
7/7/2017 10:03,139334
7/7/2017 10:03,5142081
7/7/2017 10:03,5142392
7/7/2017 10:03,5122119
7/7/2017 10:03,6074582
7/7/2017 10:03,116038777
7/7/2017 10:03,116038727
7/7/2017 10:03,65861
7/7/2017 10:03,29225
7/7/2017 10:03,173361
7/7/2017 10:03,173638
7/7/2017 10:03,276
7/7/2017 10:03,66277
7/7/2017 10:03,30362
7/7/2017 10:03,29851
7/7/2017 10:03,173
7/7/2017 10:03,47302
7/7/2017 10:03,175221
7/7/2017 10:03,54
7/7/2017 10:03,18466
7/7/2017 10:03,94878517
7/7/2017 10:03,94871619
7/7/2017 10:03,115881533
7/7/2017 10:03,48670
7/7/2017 10:03,117090693
7/7/2017 10:03,76138
7/7/2017 10:03,50452
7/7/2017 10:03,76568
7/7/2017 10:03,169
7/7/2017 10:03,49183
7/7/2017 10:03,396
7/7/2017 10:03,153
7/7/2017 10:03,177
7/7/2017 10:03,71
7/7/2017 10:03,161
7/7/2017 10:03,311
7/7/2017 10:03,4
7/7/2017 10:03,9445
7/7/2017 10:03,5
7/7/2017 10:03,100
7/7/2017 10:03,115973250
7/7/2017 10:03,150
7/7/2017 10:03,51505074
7/7/2017 10:03,23701
7/7/2017 10:03,76659
7/7/2017 10:03,221
7/7/2017 10:03,77237
7/7/2017 10:03,178
7/7/2017 10:03,213
7/7/2017 10:03,25316
7/7/2017 10:03,5113953
7/7/2017 10:03,1
7/7/2017 10:03,117807034
7/7/2017 10:03,80867
7/7/2017 10:03,23735
7/7/2017 10:03,49691
7/7/2017 10:03,50236629
7/7/2017 10:03,60639
7/7/2017 10:03,1870916
7/7/2017 10:03,61576
7/7/2017 10:03,61132
7/7/2017 10:03,234
7/7/2017 10:03,50131
7/7/2017 10:03,61222
7/7/2017 10:03,62075
7/7/2017 10:03,23830
7/7/2017 10:03,40
7/7/2017 10:03,115
7/7/2017 10:03,106
7/7/2017 10:03,17
7/7/2017 10:03,23
7/7/2017 10:03,5114156
7/7/2017 10:03,5123325
7/7/2017 10:03,5124466
7/7/2017 10:03,63861169
7/7/2017 10:03,116949061
7/7/2017 10:03,23302
7/7/2017 10:03,23881
7/7/2017 10:03,47377
7/7/2017 10:03,23675
7/7/2017 10:03,23394
7/7/2017 10:03,492
7/7/2017 10:03,23682
7/7/2017 10:03,207
7/7/2017 10:03,211
7/7/2017 10:03,202
7/7/2017 10:03,24204
7/7/2017 10:03,147110
7/7/2017 10:03,187
7/7/2017 10:03,169
7/7/2017 10:03,161
7/7/2017 10:03,159
7/7/2017 10:03,183
7/7/2017 10:03,76178
7/7/2017 10:03,161
